cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
K562,K562,ENCSR194IJN,TF ChIP-seq,ZNF766,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF766,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF466PKS,conservative IDR thresholded peaks,True,493167.0,8be5ab3fd39c001fabdfb6b9e1d30b4b,https://www.encodeproject.org/files/ENCFF466PKS/@@download/ENCFF466PKS.bed.gz
K562,K562,ENCSR608HVP,TF ChIP-seq,KLF13,transcription factor,Homo sapiens K562 stably expressing KLF13,"Michael Snyder, Stanford",0,0,9,eGFP,True,,ENCFF381GEK,optimal IDR thresholded peaks,True,224803.0,90e495f57873d7227a45d82efa759347,https://www.encodeproject.org/files/ENCFF381GEK/@@download/ENCFF381GEK.bed.gz
K562,K562,ENCSR000EFN,TF ChIP-seq,HCFC1,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF167RXK,optimal IDR thresholded peaks,True,231740.0,9fb1d6927269b28a07d2a4418fb2486b,https://www.encodeproject.org/files/ENCFF167RXK/@@download/ENCFF167RXK.bed.gz
K562,K562,ENCSR000EFO,TF ChIP-seq,CUX1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF556HMX,optimal IDR thresholded peaks,True,123219.0,153c91356349810df0579535ad132ba6,https://www.encodeproject.org/files/ENCFF556HMX/@@download/ENCFF556HMX.bed.gz
K562,K562,ENCSR370NFS,TF ChIP-seq,ZNF280A,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,4,,True,,ENCFF074WRG,optimal IDR thresholded peaks,True,121805.0,2a6c5d6008862ed4d106f8cfca59e679,https://www.encodeproject.org/files/ENCFF074WRG/@@download/ENCFF074WRG.bed.gz
K562,K562,ENCSR550HCT,TF ChIP-seq,KLF1,transcription factor,Homo sapiens K562 stably expressing KLF1,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF287GDT,optimal IDR thresholded peaks,True,219361.0,f8a5c7ac5b7fc36191a5f8785030e1dd,https://www.encodeproject.org/files/ENCFF287GDT/@@download/ENCFF287GDT.bed.gz
K562,K562,ENCSR416QLJ,TF ChIP-seq,CEBPB,transcription factor,Homo sapiens K562 stably expressing CEBPB,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF547SJG,optimal IDR thresholded peaks,True,1166965.0,9566f5e3ed270c2ad7aee15acabe49d0,https://www.encodeproject.org/files/ENCFF547SJG/@@download/ENCFF547SJG.bed.gz
K562,K562,ENCSR214PDW,TF ChIP-seq,ZNF780A,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF780A,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF794OSY,IDR thresholded peaks,True,19427.0,ba744f45d4b84f1186b06e6e66c50140,https://www.encodeproject.org/files/ENCFF794OSY/@@download/ENCFF794OSY.bed.gz
K562,K562,ENCSR798MFW,TF ChIP-seq,NR1H2,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens NR1H2,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF798KXN,IDR thresholded peaks,True,90903.0,6d90bf963f0a622f21352975271a8a1f,https://www.encodeproject.org/files/ENCFF798KXN/@@download/ENCFF798KXN.bed.gz
K562,K562,ENCSR160QYK,TF ChIP-seq,GATAD2A,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF950ZWP,optimal IDR thresholded peaks,True,277248.0,8117fabe58b052c163d80a8ed93d2451,https://www.encodeproject.org/files/ENCFF950ZWP/@@download/ENCFF950ZWP.bed.gz
K562,K562,ENCSR686EYO,TF ChIP-seq,KHSRP,RNA binding protein,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF317QKH,optimal IDR thresholded peaks,True,96661.0,62eb332980e769925c44dfa8c4f59b8c,https://www.encodeproject.org/files/ENCFF317QKH/@@download/ENCFF317QKH.bed.gz
K562,K562,ENCSR619GFP,TF ChIP-seq,HINFP,transcription factor,Homo sapiens K562 stably expressing HINFP,"Michael Snyder, Stanford",0,0,10,eGFP,True,,ENCFF558VAL,optimal IDR thresholded peaks,True,157997.0,e16bf2d6312c6ab45aae1c7e5f8ea231,https://www.encodeproject.org/files/ENCFF558VAL/@@download/ENCFF558VAL.bed.gz
K562,K562,ENCSR000BME,TF ChIP-seq,ZBTB7A,cofactor,Homo sapiens K562,"Richard Myers, HAIB",0,4,11,,True,,ENCFF245LRG,optimal IDR thresholded peaks,True,530654.0,2c00a20ed88a81bb259b21e8faf4d309,https://www.encodeproject.org/files/ENCFF245LRG/@@download/ENCFF245LRG.bed.gz
K562,K562,ENCSR116NDV,TF ChIP-seq,CBFB,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens CBFB,"Richard Myers, HAIB",0,0,3,3xFLAG,True,,ENCFF802NHC,IDR thresholded peaks,True,137761.0,ef3d6bc28f95c681e1285a11626c5fed,https://www.encodeproject.org/files/ENCFF802NHC/@@download/ENCFF802NHC.bed.gz
K562,K562,ENCSR024CNP,TF ChIP-seq,EGR1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,True,,ENCFF175VSS,optimal IDR thresholded peaks,True,612592.0,03ac720f9a6b30e8673da2c16d9bcc3f,https://www.encodeproject.org/files/ENCFF175VSS/@@download/ENCFF175VSS.bed.gz
K562,K562,ENCSR594SMP,TF ChIP-seq,PHF20,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,2,0,,True,,ENCFF259HUS,optimal IDR thresholded peaks,True,292869.0,0d27fb83c8e396f6d6f8a91fe5110ed1,https://www.encodeproject.org/files/ENCFF259HUS/@@download/ENCFF259HUS.bed.gz
K562,K562,ENCSR056VMR,TF ChIP-seq,FOXJ3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens FOXJ3,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF567CPM,IDR thresholded peaks,True,28917.0,f6c36db8a98e3a642133b515e38ae6e5,https://www.encodeproject.org/files/ENCFF567CPM/@@download/ENCFF567CPM.bed.gz
K562,K562,ENCSR250WFW,TF ChIP-seq,RREB1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens RREB1,"Michael Snyder, Stanford",0,0,0,eGFP,True,,ENCFF057RJK,IDR thresholded peaks,True,162986.0,56228a73998ec8a51e279620f6b7e748,https://www.encodeproject.org/files/ENCFF057RJK/@@download/ENCFF057RJK.bed.gz
K562,K562,ENCSR047LSJ,TF ChIP-seq,TAF15,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,9,,True,,ENCFF710LLF,optimal IDR thresholded peaks,True,13465.0,8feb6509c8f0d41bf06713a6127b027c,https://www.encodeproject.org/files/ENCFF710LLF/@@download/ENCFF710LLF.bed.gz
K562,K562,ENCSR898XMH,TF ChIP-seq,ZFP91,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,0,,True,,ENCFF150ZBH,optimal IDR thresholded peaks,True,270063.0,ae893670f45861e58e9a0249ed59a159,https://www.encodeproject.org/files/ENCFF150ZBH/@@download/ENCFF150ZBH.bed.gz
K562,K562,ENCSR120MPG,TF ChIP-seq,PRDM10,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,0,,True,,ENCFF600HPZ,optimal IDR thresholded peaks,True,527281.0,ae29bd3ec6c79ce293dfcad35f2fd401,https://www.encodeproject.org/files/ENCFF600HPZ/@@download/ENCFF600HPZ.bed.gz
K562,K562,ENCSR052PTN,TF ChIP-seq,PCBP1,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,5,7,,True,,ENCFF467RYH,optimal IDR thresholded peaks,True,189337.0,45e9c0449a5d16f8e53288cbc33ef4aa,https://www.encodeproject.org/files/ENCFF467RYH/@@download/ENCFF467RYH.bed.gz
K562,K562,ENCSR822LBD,TF ChIP-seq,RBFOX2,cofactor,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,10,,True,,ENCFF232ASB,optimal IDR thresholded peaks,True,1008580.0,6fb75ec10500be4f9a09c1ff700835b7,https://www.encodeproject.org/files/ENCFF232ASB/@@download/ENCFF232ASB.bed.gz
K562,K562,ENCSR072VUO,TF ChIP-seq,SAFB,RNA binding protein;chromatin remodeler,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,5,,True,,ENCFF411YVY,optimal IDR thresholded peaks,True,103479.0,6515f239fea878af719b52d4479c71f1,https://www.encodeproject.org/files/ENCFF411YVY/@@download/ENCFF411YVY.bed.gz
K562,K562,ENCSR613NUC,TF ChIP-seq,ARNT,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF655EFA,optimal IDR thresholded peaks,True,304147.0,e59659a28b1920affc1dc60214f358c4,https://www.encodeproject.org/files/ENCFF655EFA/@@download/ENCFF655EFA.bed.gz
K562,K562,ENCSR426MDV,TF ChIP-seq,MIER1,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,True,,ENCFF163YZB,optimal IDR thresholded peaks,True,187646.0,7852cd66283e8e5a48b2b02aaece67e0,https://www.encodeproject.org/files/ENCFF163YZB/@@download/ENCFF163YZB.bed.gz
K562,K562,ENCSR454SCH,TF ChIP-seq,ZNF7,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF7,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF018HWM,IDR thresholded peaks,True,271675.0,6b2d6200fb0d99bdbd7924020419fcb7,https://www.encodeproject.org/files/ENCFF018HWM/@@download/ENCFF018HWM.bed.gz
K562,K562,ENCSR444MSK,TF ChIP-seq,RFX7,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens RFX7,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF774NZZ,IDR thresholded peaks,True,32521.0,a83ff9184d3998c0c9b53025520397af,https://www.encodeproject.org/files/ENCFF774NZZ/@@download/ENCFF774NZZ.bed.gz
K562,K562,ENCSR405KTQ,TF ChIP-seq,HEY1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HEY1,"Michael Snyder, Stanford",0,0,8,eGFP,True,,ENCFF180KAV,IDR thresholded peaks,True,52800.0,f5d849f5f35986f10762d5507c0d0bba,https://www.encodeproject.org/files/ENCFF180KAV/@@download/ENCFF180KAV.bed.gz
K562,K562,ENCSR907MZR,TF ChIP-seq,TRIM24,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF063NXI,optimal IDR thresholded peaks,True,622936.0,b6c9eb5283c3caed90a72319bac3b3e5,https://www.encodeproject.org/files/ENCFF063NXI/@@download/ENCFF063NXI.bed.gz
K562,K562,ENCSR223MLH,TF ChIP-seq,BRCA1,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF652NES,optimal IDR thresholded peaks,True,16317.0,a0c2cc1d1d1efce88907aa5363d135e5,https://www.encodeproject.org/files/ENCFF652NES/@@download/ENCFF652NES.bed.gz
K562,K562,ENCSR288MOZ,TF ChIP-seq,LARP7,RNA binding protein,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF668ZTJ,optimal IDR thresholded peaks,True,189607.0,6d9ee84f162d871b9fe2541c95420e2f,https://www.encodeproject.org/files/ENCFF668ZTJ/@@download/ENCFF668ZTJ.bed.gz
K562,K562,ENCSR718SDE,TF ChIP-seq,RLF,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,1,,True,,ENCFF599CBB,optimal IDR thresholded peaks,True,202298.0,a5b03d4daf18d199eb04b379a8b4dcdb,https://www.encodeproject.org/files/ENCFF599CBB/@@download/ENCFF599CBB.bed.gz
K562,K562,ENCSR591CCL,TF ChIP-seq,ZNF512,transcription factor,Homo sapiens K562 stably expressing ZNF512,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF825ZIU,optimal IDR thresholded peaks,True,431257.0,4ab70d959a8e6194fb15b79f10ce6026,https://www.encodeproject.org/files/ENCFF825ZIU/@@download/ENCFF825ZIU.bed.gz
K562,K562,ENCSR079WHK,TF ChIP-seq,MCM5,DNA replication,Homo sapiens K562,"Michael Snyder, Stanford",0,0,1,,True,,ENCFF603SXI,optimal IDR thresholded peaks,True,7154.0,1507bf9a1624f8c26861bce02c5ab885,https://www.encodeproject.org/files/ENCFF603SXI/@@download/ENCFF603SXI.bed.gz
K562,K562,ENCSR290MUH,TF ChIP-seq,GABPA,transcription factor,Homo sapiens K562 stably expressing GABPA,"Kevin White, UChicago",0,0,3,eGFP,True,,ENCFF889XXJ,conservative IDR thresholded peaks,True,594569.0,cb50b070fbb9f6f82b0fe57ce5b80a78,https://www.encodeproject.org/files/ENCFF889XXJ/@@download/ENCFF889XXJ.bed.gz
K562,K562,ENCSR189YMA,TF ChIP-seq,VEZF1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens VEZF1,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF433ERT,IDR thresholded peaks,True,834498.0,7f760786720e0caa5f230d30b6f724b7,https://www.encodeproject.org/files/ENCFF433ERT/@@download/ENCFF433ERT.bed.gz
K562,K562,ENCSR625ZVM,TF ChIP-seq,PRMT5,chromatin remodeler,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PRMT5,"Richard Myers, HAIB",0,0,1,3xFLAG,True,,ENCFF018TNP,IDR thresholded peaks,True,40212.0,2651fb3f1977a75c1ee33475a45ffbf0,https://www.encodeproject.org/files/ENCFF018TNP/@@download/ENCFF018TNP.bed.gz
K562,K562,ENCSR462QZZ,TF ChIP-seq,ZNF395,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF395,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF430IPX,IDR thresholded peaks,True,470431.0,509f693ea6a661a74f2d4d9fec6da613,https://www.encodeproject.org/files/ENCFF430IPX/@@download/ENCFF430IPX.bed.gz
K562,K562,ENCSR315NNL,TF ChIP-seq,CHAMP1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,1,,True,,ENCFF919KNQ,optimal IDR thresholded peaks,True,127271.0,ed5c069351774948a45f219c7d43c0ae,https://www.encodeproject.org/files/ENCFF919KNQ/@@download/ENCFF919KNQ.bed.gz
K562,K562,ENCSR426PTT,TF ChIP-seq,FOXO4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens FOXO4,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF750AGR,IDR thresholded peaks,True,53287.0,2edf89f24c7bcf4ea3130c9e1c67907b,https://www.encodeproject.org/files/ENCFF750AGR/@@download/ENCFF750AGR.bed.gz
K562,K562,ENCSR130HEG,TF ChIP-seq,COPS2,DNA repair,Homo sapiens K562,"Michael Snyder, Stanford",0,0,6,,True,,ENCFF552EBC,optimal IDR thresholded peaks,True,2809.0,436543136748f9d0edf5851f8ca91c2c,https://www.encodeproject.org/files/ENCFF552EBC/@@download/ENCFF552EBC.bed.gz
K562,K562,ENCSR125RFR,TF ChIP-seq,ATF6,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF6,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF863ZFH,IDR thresholded peaks,True,152104.0,7dba139384a66c92d2ee77041f4fc9d2,https://www.encodeproject.org/files/ENCFF863ZFH/@@download/ENCFF863ZFH.bed.gz
K562,K562,ENCSR660RNO,TF ChIP-seq,KDM4B,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,3,,True,,ENCFF470RHZ,optimal IDR thresholded peaks,True,20437.0,51a09c0515ea8af92993d48e3d444f96,https://www.encodeproject.org/files/ENCFF470RHZ/@@download/ENCFF470RHZ.bed.gz
K562,K562,ENCSR653WFU,TF ChIP-seq,GTF2I,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens GTF2I,"Michael Snyder, Stanford",0,0,0,eGFP,True,,ENCFF866OZW,IDR thresholded peaks,True,419197.0,2fbb2357cc2cc8af5b47141cc42c209b,https://www.encodeproject.org/files/ENCFF866OZW/@@download/ENCFF866OZW.bed.gz
K562,K562,ENCSR003GUC,TF ChIP-seq,E4F1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens E4F1,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF439KTZ,IDR thresholded peaks,True,42257.0,4f433defe9063eaff59cc82875711fe4,https://www.encodeproject.org/files/ENCFF439KTZ/@@download/ENCFF439KTZ.bed.gz
K562,K562,ENCSR671GFC,TF ChIP-seq,TAF7,RNA polymerase complex,Homo sapiens K562 stably expressing TAF7,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF323RGW,optimal IDR thresholded peaks,True,225739.0,c230989b1a11aa4663f27432d27e71aa,https://www.encodeproject.org/files/ENCFF323RGW/@@download/ENCFF323RGW.bed.gz
K562,K562,ENCSR410DWC,TF ChIP-seq,PYGO2,chromatin remodeler,Homo sapiens K562 stably expressing PYGO2,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF720FJY,optimal IDR thresholded peaks,True,118476.0,3baec9b447c1c7946e00c8d364b23f1b,https://www.encodeproject.org/files/ENCFF720FJY/@@download/ENCFF720FJY.bed.gz
K562,K562,ENCSR128KLX,TF ChIP-seq,NR2F6,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens NR2F6,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF647RGI,IDR thresholded peaks,True,47254.0,868a5c41b6325d56edd3dac6a2f08a79,https://www.encodeproject.org/files/ENCFF647RGI/@@download/ENCFF647RGI.bed.gz
K562,K562,ENCSR376XAV,TF ChIP-seq,SMAD3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD3,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF718DSJ,conservative IDR thresholded peaks,True,144560.0,20ae398fd04e24d5a1004d32c84049cc,https://www.encodeproject.org/files/ENCFF718DSJ/@@download/ENCFF718DSJ.bed.gz
K562,K562,ENCSR597CHL,TF ChIP-seq,ZNF518B,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF518B,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF096AYV,IDR thresholded peaks,True,14706.0,8e01dd9d44e394d5394af3b800871a8e,https://www.encodeproject.org/files/ENCFF096AYV/@@download/ENCFF096AYV.bed.gz
K562,K562,ENCSR440VKE,TF ChIP-seq,ADNP,transcription factor,Homo sapiens K562 stably expressing ADNP,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF739AJO,IDR thresholded peaks,True,406720.0,b5fb78fa3a646e434172526ebc693cbe,https://www.encodeproject.org/files/ENCFF739AJO/@@download/ENCFF739AJO.bed.gz
K562,K562,ENCSR670FDA,TF ChIP-seq,NFATC3,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF082EPO,optimal IDR thresholded peaks,True,128047.0,fe01466152fd2e904e47cfeeb6d3c4ab,https://www.encodeproject.org/files/ENCFF082EPO/@@download/ENCFF082EPO.bed.gz
K562,K562,ENCSR103TYK,TF ChIP-seq,HBP1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HBP1,"Michael Snyder, Stanford",0,0,1,eGFP,True,,ENCFF681YLP,IDR thresholded peaks,True,192727.0,76190514f9a92882d0a177a909abf590,https://www.encodeproject.org/files/ENCFF681YLP/@@download/ENCFF681YLP.bed.gz
K562,K562,ENCSR426URK,TF ChIP-seq,AFF1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,4,,True,,ENCFF489SKQ,optimal IDR thresholded peaks,True,358546.0,fddc0e3b44e6576405197755d02fa83a,https://www.encodeproject.org/files/ENCFF489SKQ/@@download/ENCFF489SKQ.bed.gz
K562,K562,ENCSR041YBR,TF ChIP-seq,ZNF12,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF12,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF021JCJ,IDR thresholded peaks,True,154579.0,74355febff5b994ddec3a01938d5f58c,https://www.encodeproject.org/files/ENCFF021JCJ/@@download/ENCFF021JCJ.bed.gz
K562,K562,ENCSR512NLO,TF ChIP-seq,MNT,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,True,,ENCFF459DYU,optimal IDR thresholded peaks,True,576447.0,624fb737709c3ddaa02467eac3bc9eba,https://www.encodeproject.org/files/ENCFF459DYU/@@download/ENCFF459DYU.bed.gz
K562,K562,ENCSR018MSO,TF ChIP-seq,ZNF148,transcription factor,Homo sapiens K562 stably expressing ZNF148,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF283UWH,IDR thresholded peaks,True,420151.0,ac214a6e2fa60e702ae7b92301674125,https://www.encodeproject.org/files/ENCFF283UWH/@@download/ENCFF283UWH.bed.gz
K562,K562,ENCSR126FZN,TF ChIP-seq,PTRF,RNA binding protein,Homo sapiens K562 stably expressing CAVIN1,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF229BQZ,optimal IDR thresholded peaks,True,97136.0,6ad779af2eef6ffe8b0bc3aae3197028,https://www.encodeproject.org/files/ENCFF229BQZ/@@download/ENCFF229BQZ.bed.gz
K562,K562,ENCSR632SHZ,TF ChIP-seq,NFE2L1,cofactor,Homo sapiens K562 stably expressing NFE2L1,"Michael Snyder, Stanford",0,0,9,eGFP,True,,ENCFF462UJN,optimal IDR thresholded peaks,True,134560.0,0957a51663a33df2a2c21557e67817b1,https://www.encodeproject.org/files/ENCFF462UJN/@@download/ENCFF462UJN.bed.gz
K562,K562,ENCSR100UQX,TF ChIP-seq,TAF9B,RNA polymerase complex,Homo sapiens K562,"Michael Snyder, Stanford",0,2,2,,True,,ENCFF223HDM,optimal IDR thresholded peaks,True,283821.0,ff04f0f1d6729a6be56ab938910399d6,https://www.encodeproject.org/files/ENCFF223HDM/@@download/ENCFF223HDM.bed.gz
K562,K562,ENCSR764YDL,TF ChIP-seq,NR0B1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,6,,True,,ENCFF305OOU,optimal IDR thresholded peaks,True,7864.0,30431117f6219609c90d541f738aee29,https://www.encodeproject.org/files/ENCFF305OOU/@@download/ENCFF305OOU.bed.gz
K562,K562,ENCSR158BGH,TF ChIP-seq,MBD1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens MBD1,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF313VEF,IDR thresholded peaks,True,69717.0,070bd91e67a8728d01a1997f1d64bea2,https://www.encodeproject.org/files/ENCFF313VEF/@@download/ENCFF313VEF.bed.gz
K562,K562,ENCSR387BVC,TF ChIP-seq,DDIT3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens DDIT3,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF869RFC,IDR thresholded peaks,True,79216.0,e6561828d2304fe8359416adc06b1524,https://www.encodeproject.org/files/ENCFF869RFC/@@download/ENCFF869RFC.bed.gz
K562,K562,ENCSR674WPB,TF ChIP-seq,TFAM,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TFAM,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF269PAM,conservative IDR thresholded peaks,True,8989.0,744434d3417e4bc2e3488cbb7ae51a8e,https://www.encodeproject.org/files/ENCFF269PAM/@@download/ENCFF269PAM.bed.gz
K562,K562,ENCSR682AAS,TF ChIP-seq,ZNF668,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF668,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF885HJI,IDR thresholded peaks,True,89230.0,4919ab0f34a20cc1e9dc134f2d261e11,https://www.encodeproject.org/files/ENCFF885HJI/@@download/ENCFF885HJI.bed.gz
K562,K562,ENCSR650AWW,TF ChIP-seq,PHB,chromatin remodeler,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PHB,"Michael Snyder, Stanford",0,0,0,eGFP,True,,ENCFF424OWM,IDR thresholded peaks,True,66549.0,b061cef8bc5dbf47de0a6e439c67c211,https://www.encodeproject.org/files/ENCFF424OWM/@@download/ENCFF424OWM.bed.gz
K562,K562,ENCSR935PEA,TF ChIP-seq,CREB5,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens CREB5,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF875JMR,IDR thresholded peaks,True,39243.0,6598d3fec21c9e96563c748d74ea59d6,https://www.encodeproject.org/files/ENCFF875JMR/@@download/ENCFF875JMR.bed.gz
K562,K562,ENCSR670JDQ,TF ChIP-seq,RB1,cohesin,Homo sapiens K562,"Michael Snyder, Stanford",0,0,3,,True,,ENCFF328QZM,optimal IDR thresholded peaks,True,472665.0,a03eb83debb7f343eca8e52bf576135f,https://www.encodeproject.org/files/ENCFF328QZM/@@download/ENCFF328QZM.bed.gz
K562,K562,ENCSR059BWP,TF ChIP-seq,PHTF2,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PHTF2,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF130WQT,IDR thresholded peaks,True,32087.0,0fb608052257a5b898591df2c59e9cfb,https://www.encodeproject.org/files/ENCFF130WQT/@@download/ENCFF130WQT.bed.gz
K562,K562,ENCSR697YLJ,TF ChIP-seq,CBFA2T3,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF153IFH,optimal IDR thresholded peaks,True,938708.0,cf527a00dd1ee7aca1ec7f1593edaa05,https://www.encodeproject.org/files/ENCFF153IFH/@@download/ENCFF153IFH.bed.gz
K562,K562,ENCSR154EIH,TF ChIP-seq,TRIP13,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,6,,True,,ENCFF534VQL,optimal IDR thresholded peaks,True,49363.0,5466c64f400b515e7e0c9105e7398f17,https://www.encodeproject.org/files/ENCFF534VQL/@@download/ENCFF534VQL.bed.gz
K562,K562,ENCSR914NEI,TF ChIP-seq,MTA3,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,3,,True,,ENCFF459XLR,optimal IDR thresholded peaks,True,521870.0,d70be6acc32e1783ddb880b4a74e4bfe,https://www.encodeproject.org/files/ENCFF459XLR/@@download/ENCFF459XLR.bed.gz
K562,K562,ENCSR119VCX,TF ChIP-seq,PHF21A,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,True,,ENCFF657UVA,optimal IDR thresholded peaks,True,173527.0,3f01baa89ba091ecc16de02e36e27eb7,https://www.encodeproject.org/files/ENCFF657UVA/@@download/ENCFF657UVA.bed.gz
K562,K562,ENCSR699RWG,TF ChIP-seq,ZNF215,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF215,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF922RHM,IDR thresholded peaks,True,140461.0,b15a9050f0ded61cdcdc754044dde35c,https://www.encodeproject.org/files/ENCFF922RHM/@@download/ENCFF922RHM.bed.gz
